id,value,context_factor_id,context_factor_value_id,thing_id,user_id,created_at,updated_at,id,title,description,type,image,indoorsLocation,display_title,active,id,title,display_title,active_in_training,active_in_prediction,id,title,display_title,description,context_factor_id,active_in_training,active_in_prediction
3369,-1,6,22,69,e292bc7bbf30442ea7c0af055748863c,"2019-11-02 12:02:15.785000","2019-11-02 12:02:15.785000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,6,weather,Weather,1,1,22,sunny,sunny,"the weather is sunny.",6,1,1
135,0,6,23,23,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-04 19:21:25.078000","2019-10-04 19:21:25.388000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
368,0,6,23,62,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:19:37.482000","2019-10-11 06:19:37.482000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
373,0,6,23,13,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:19:56.232000","2019-10-11 06:19:56.232000",13,"photo booth",,BCN_I,photo-booth.jpg,1,"Photo Booth",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
412,0,6,23,22,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:22:29.769000","2019-10-11 06:22:29.769000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
440,0,6,23,67,3a4ded8ac1e74d82bdf22c6eea6fef59,"2019-10-11 06:23:43.998000","2019-10-11 06:23:43.998000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
609,0,6,23,12,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:06:36.175000","2019-10-11 13:06:36.176000",12,printer,,BCN_I,printer.jpg,1,Printer,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
644,0,6,23,24,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:07:33.707000","2019-10-11 13:07:33.707000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
662,-1,6,23,54,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:08:14.404000","2019-10-11 13:08:14.404000",54,"ice cream vending machine",,BCN_I,ice-cream-vending-machine.jpg,1,"Ice Cream Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
672,0,6,23,64,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:08:47.775000","2019-10-11 13:08:47.776000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
681,1,6,23,67,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:09:07.479000","2019-10-11 13:09:07.480000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
715,0,6,23,23,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:10:03.062000","2019-10-11 13:10:03.062000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
720,0,6,23,13,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:10:19.471000","2019-10-11 13:10:19.471000",13,"photo booth",,BCN_I,photo-booth.jpg,1,"Photo Booth",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
723,0,6,23,1,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:10:40.411000","2019-10-11 13:10:40.411000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
737,1,6,23,17,54cda182f51d4cd0b9e0f0fef5ddb5d1,"2019-10-11 13:11:40.499000","2019-10-11 13:11:40.499000",17,"electric car charger",,BCN_I,electric-car-charger.jpg,0,"Charging Station for Electric Cars",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
741,0,6,23,64,483d3900ecef4ccd92f170249a01b634,"2019-10-11 15:03:09.425000","2019-10-11 15:03:09.425000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
767,0,6,23,14,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:39:33.298000","2019-10-11 17:39:33.298000",14,"coffee machine",,BCN_I,coffee-machine.jpg,1,"Coffee Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
778,0,6,23,71,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:40:21.487000","2019-10-11 17:40:21.487000",71,"post box",,BCN_I,post-box.png,0,"Post Box",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
786,0,6,23,50,0607bc0a60a547c0910846e0096721df,"2019-10-13 08:53:29.885000","2019-10-13 08:53:29.885000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
803,0,6,23,28,0607bc0a60a547c0910846e0096721df,"2019-10-13 08:59:43.598000","2019-10-13 08:59:43.598000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
834,0,6,23,67,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:07:18.637000","2019-10-13 09:07:18.637000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
878,0,6,23,46,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:11:41.259000","2019-10-13 09:11:41.259000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
919,0,6,23,49,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 18:57:52.738000","2019-10-13 18:57:52.738000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
948,0,6,23,28,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 19:00:26.875000","2019-10-13 19:00:26.875000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
969,0,6,23,10,7f82f67b83e7407893ee02b6a05c6250,"2019-10-13 19:10:54.146000","2019-10-13 19:10:54.146000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
985,1,6,23,19,7f82f67b83e7407893ee02b6a05c6250,"2019-10-13 19:13:00.427000","2019-10-13 19:13:00.427000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1005,0,6,23,62,bfe4891eca624c7c99db675b6f82421c,"2019-10-13 19:18:09.955000","2019-10-13 19:18:09.955000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1030,0,6,23,20,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:34:13.880000","2019-10-13 19:34:13.880000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1032,0,6,23,18,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:34:39.445000","2019-10-13 19:34:39.445000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1054,0,6,23,66,c93e18f2303e46a8be0ffad5554df2a6,"2019-10-13 20:30:02.565000","2019-10-13 20:30:02.565000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1161,0,6,23,72,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:16:36.618000","2019-10-13 21:16:36.618000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1189,0,6,23,22,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:18:04.135000","2019-10-13 21:18:04.135000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1203,-1,6,23,8,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:27:48.219000","2019-10-13 21:27:48.219000",8,"vending machine with drinks",,BCN_I,vending-machine-with-drinks.jpg,1,"Vending Machine with Drinks",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1207,0,6,23,59,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:28:10.647000","2019-10-13 21:28:10.647000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1222,0,6,23,58,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:29:36.845000","2019-10-13 21:29:36.845000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1240,0,6,23,30,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:31:28.563000","2019-10-13 21:31:28.563000",30,e-scooter,,BCN_I,e-scooter.jpg,0,E-Scooter,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1308,0,6,23,25,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:36:23.904000","2019-10-13 21:36:23.904000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1337,0,6,23,61,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:37:46.552000","2019-10-13 21:37:46.552000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1344,0,6,23,29,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:39:19.074000","2019-10-13 21:39:19.074000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1351,0,6,23,12,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:40:45.518000","2019-10-13 21:40:45.519000",12,printer,,BCN_I,printer.jpg,1,Printer,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1367,0,6,23,70,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:42:13.557000","2019-10-13 21:42:13.557000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1392,0,6,23,18,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:46:09.821000","2019-10-13 21:46:09.821000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1404,0,6,23,64,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:46:55.620000","2019-10-13 21:46:55.620000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1432,0,6,23,22,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:49:31.537000","2019-10-13 21:49:31.537000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1534,0,6,23,24,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:58:00.652000","2019-10-13 21:58:00.652000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1547,0,6,23,49,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:59:43.768000","2019-10-13 21:59:43.768000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1575,1,6,23,23,ab7d821b40714e06a40493ad6444d869,"2019-10-14 06:58:19.016000","2019-10-14 06:58:19.016000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1604,0,6,23,18,847f8c16e3db4abb928b82307f326cf6,"2019-10-14 14:51:24.166000","2019-10-14 14:51:24.166000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1607,0,6,23,72,847f8c16e3db4abb928b82307f326cf6,"2019-10-14 14:51:55.982000","2019-10-14 14:51:55.982000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1630,1,6,23,61,247a42cf4ce8484f9b4fccc55c2fb4fc,"2019-10-14 18:53:46.094000","2019-10-14 18:53:46.094000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1675,0,6,23,46,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:31:38.862000","2019-10-14 21:31:38.862000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1683,0,6,23,6,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:32:10.213000","2019-10-14 21:32:10.213000",6,ATM,,BCN_I,atm.jpg,1,ATM/Cashpoint,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1756,0,6,23,46,0f6159735a224d88a050864ae5a4bc51,"2019-10-14 21:41:41.702000","2019-10-14 21:41:41.702000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1835,0,6,23,25,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:51:18.413000","2019-10-14 21:51:18.413000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1836,0,6,23,10,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:51:47.257000","2019-10-14 21:51:47.257000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1869,0,6,23,66,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:53:43.659000","2019-10-14 21:53:43.660000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1885,0,6,23,13,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:54:40.987000","2019-10-14 21:54:40.987000",13,"photo booth",,BCN_I,photo-booth.jpg,1,"Photo Booth",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1934,0,6,23,50,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:58:29.958000","2019-10-14 21:58:29.958000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
1950,-1,6,23,28,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:59:32.889000","2019-10-14 21:59:32.889000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2043,0,6,23,12,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:18:03.237000","2019-10-15 16:18:03.237000",12,printer,,BCN_I,printer.jpg,1,Printer,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2087,0,6,23,59,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:25:23.495000","2019-10-15 16:25:23.495000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2147,0,6,23,44,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:34:51.325000","2019-10-15 16:34:51.325000",44,"book vending machine",,BCN_I,book-vending-machine.jpg,1,"Book Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2151,0,6,23,18,e09bad029ab347d0a0aa591f1e0d4728,"2019-10-15 16:35:30.820000","2019-10-15 16:35:30.820000",18,"phone charging station",,BCN_I,phone-charging-station.jpg,1,"Public Phone Charging Station",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2190,0,6,23,15,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:15:50.277000","2019-10-15 18:15:50.277000",15,laundromat,"Public self-service laundry.",BCN_I,laundromat.jpg,1,Laundromat,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2210,0,6,23,1,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:17:48.713000","2019-10-15 18:17:48.713000",1,"public transport ticket machine",,BCN_I,public-transport-ticket-machine.jpg,1,"Public Transport Ticket Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2219,0,6,23,59,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:18:33.800000","2019-10-15 18:18:33.800000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2236,0,6,23,10,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:21:14.407000","2019-10-15 18:21:14.407000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2287,1,6,23,64,7499357b35774b3aba7c99e582b8135d,"2019-10-15 18:24:24.171000","2019-10-15 18:24:24.171000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2350,0,6,23,19,012a74c5c9194651b5491332fe5fc36e,"2019-10-15 18:43:07.316000","2019-10-15 18:43:07.316000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2376,0,6,23,72,56588921a12346df9961a8b9fe3afb89,"2019-10-15 18:46:02.373000","2019-10-15 18:46:02.373000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2567,0,6,23,70,5e8ab0a54cdd4e64987f8a4e1e5365f6,"2019-10-15 22:30:29.881000","2019-10-15 22:30:29.881000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2574,0,6,23,69,5e8ab0a54cdd4e64987f8a4e1e5365f6,"2019-10-15 22:30:38.968000","2019-10-15 22:30:38.968000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
2578,0,6,23,61,5e8ab0a54cdd4e64987f8a4e1e5365f6,"2019-10-15 22:30:52.084000","2019-10-15 22:30:52.084000",61,"gambling machine",,BCN_I,gambling-machine.jpg,1,"Gambling Machine",1,6,weather,Weather,1,1,23,cloudy,cloudy,"the weather is cloudy (but not rainy).",6,1,1
